Data,First,Min,Max,Last
"28.12.2010 7:00:00",30.2778,30.2778,30.3199,30.3199
"29.12.2010 7:00:00",30.3373,30.3373,30.4997,30.4997
"30.12.2010 7:00:00",30.3773,30.3773,30.605,30.605
"31.12.2010 7:00:00",30.475,30.475,30.5174,30.5174
"01.01.2011 7:00:00",30.647,30.5574,30.647,30.5574
"02.01.2011 7:00:00",30.647,30.5574,30.647,30.5574
"03.01.2011 7:00:00",30.647,30.5574,30.647,30.5574
"04.01.2011 7:00:00",30.587,30.5774,30.587,30.5774
"05.01.2011 7:00:00",30.577,30.504,30.577,30.504
"06.01.2011 7:00:00",30.577,30.5662,30.577,30.5662
"07.01.2011 7:00:00",30.5741,30.5741,30.5972,30.5972
"08.01.2011 7:00:00",30.7225,30.6471,30.7225,30.6471
"09.01.2011 7:00:00",30.7225,30.6471,30.7225,30.6471
"10.01.2011 7:00:00",30.7225,30.6471,30.7225,30.6471
"11.01.2011 7:00:00",30.685,30.585,30.685,30.585
"12.01.2011 7:00:00",30.48,30.199,30.48,30.199
"13.01.2011 7:00:00",30.1649,30.0103,30.1649,30.0103
"14.01.2011 7:00:00",30.0025,30.0025,30.0358,30.0358
"15.01.2011 7:00:00",30.1367,29.9656,30.1367,29.9656
"16.01.2011 7:00:00",30.1367,29.9656,30.1367,29.9656
"17.01.2011 7:00:00",30.1367,29.9656,30.1367,29.9656
"18.01.2011 7:00:00",29.9108,29.9108,29.9149,29.9149
"19.01.2011 7:00:00",29.7897,29.7897,29.8222,29.8222
"20.01.2011 7:00:00",29.8655,29.8655,30.0572,30.0572
"21.01.2011 7:00:00",29.9585,29.9003,29.9585,29.9003
"22.01.2011 7:00:00",29.8867,29.8176,29.8867,29.8176
"23.01.2011 7:00:00",29.8867,29.8176,29.8867,29.8176
"24.01.2011 7:00:00",29.8867,29.8176,29.8867,29.8176
"25.01.2011 7:00:00",29.8301,29.7319,29.8301,29.7319
"26.01.2011 7:00:00",29.7265,29.7265,29.7289,29.7289
"27.01.2011 7:00:00",29.661,29.5879,29.661,29.5879
"28.01.2011 7:00:00",29.615,29.615,29.793,29.793
"29.01.2011 7:00:00",29.7865,29.7865,29.7888,29.7888
"30.01.2011 7:00:00",29.7865,29.7865,29.7888,29.7888
"31.01.2011 7:00:00",29.7865,29.7865,29.7888,29.7888
"01.02.2011 7:00:00",29.7637,29.54,29.7637,29.54
"02.02.2011 7:00:00",29.49,29.4344,29.49,29.4344
"03.02.2011 7:00:00",29.4465,29.4465,29.4468,29.4468
"04.02.2011 7:00:00",29.4169,29.4169,29.4215,29.4215
"05.02.2011 7:00:00",29.354,29.3199,29.354,29.3199
"06.02.2011 7:00:00",29.354,29.3199,29.354,29.3199
"07.02.2011 7:00:00",29.354,29.3199,29.354,29.3199
"08.02.2011 7:00:00",29.2585,29.2401,29.2585,29.2401
"09.02.2011 7:00:00",29.2555,29.2555,29.2952,29.2952
"10.02.2011 7:00:00",29.3035,29.3035,29.3581,29.3581
"11.02.2011 7:00:00",29.3753,29.2922,29.3753,29.2922
"12.02.2011 7:00:00",29.3208,29.3134,29.3208,29.3134
"13.02.2011 7:00:00",29.3208,29.3134,29.3208,29.3134
"14.02.2011 7:00:00",29.3208,29.3134,29.3208,29.3134
"15.02.2011 7:00:00",29.29,29.29,29.3032,29.3032
"16.02.2011 7:00:00",29.2668,29.2668,29.2679,29.2679
"17.02.2011 7:00:00",29.2268,29.2268,29.2813,29.2813
"18.02.2011 7:00:00",29.2368,29.1878,29.2368,29.1878
"19.02.2011 7:00:00",29.1414,29.1414,29.168,29.168
"20.02.2011 7:00:00",29.1414,29.1414,29.168,29.168
"21.02.2011 7:00:00",29.1414,29.1414,29.168,29.168
"22.02.2011 7:00:00",29.2668,29.2541,29.2668,29.2541
"23.02.2011 7:00:00",29.2497,29.1782,29.2497,29.1782
"24.02.2011 7:00:00",29.298,29.0013,29.298,29.0013
"25.02.2011 7:00:00",28.9573,28.9377,28.9573,28.9377
"26.02.2011 7:00:00",28.9097,28.857,28.9097,28.857
"27.02.2011 7:00:00",28.9097,28.857,28.9097,28.857
"28.02.2011 7:00:00",28.9097,28.857,28.9097,28.857
"01.03.2011 7:00:00",28.8461,28.6605,28.8461,28.6605
"02.03.2011 7:00:00",28.7671,28.3735,28.7671,28.3735
"03.03.2011 7:00:00",28.3768,28.2185,28.3768,28.2185
"04.03.2011 7:00:00",28.186,28.1721,28.186,28.1721
"05.03.2011 7:00:00",28.187,28.147,28.187,28.147
"06.03.2011 7:00:00",28.187,28.147,28.187,28.147
"07.03.2011 7:00:00",28.187,28.147,28.187,28.147
"08.03.2011 7:00:00",28.197,28.197,28.277,28.277
"09.03.2011 7:00:00",28.2888,28.2888,28.3562,28.3562
"10.03.2011 7:00:00",28.4208,28.4208,28.5775,28.5775
"11.03.2011 7:00:00",28.5839,28.5839,28.6771,28.6771
"12.03.2011 7:00:00",28.5644,28.5398,28.5644,28.5398
"13.03.2011 7:00:00",28.5644,28.5398,28.5644,28.5398
"14.03.2011 7:00:00",28.5644,28.5398,28.5644,28.5398
"15.03.2011 7:00:00",28.5772,28.5772,28.7772,28.7772
"16.03.2011 7:00:00",28.7244,28.6624,28.7244,28.6624
"17.03.2011 7:00:00",28.669,28.6588,28.669,28.6588
"18.03.2011 7:00:00",28.591,28.4838,28.591,28.4838
"19.03.2011 7:00:00",28.4469,28.308,28.4469,28.308
"20.03.2011 7:00:00",28.4469,28.308,28.4469,28.308
"21.03.2011 7:00:00",28.4469,28.308,28.4469,28.308
"22.03.2011 7:00:00",28.248,28.2443,28.248,28.2443
"23.03.2011 7:00:00",28.2552,28.2552,28.331,28.331
"24.03.2011 7:00:00",28.3986,28.2742,28.3986,28.2742
"25.03.2011 7:00:00",28.2968,28.2836,28.2968,28.2836
"26.03.2011 7:00:00",28.3725,28.3342,28.3725,28.3342
"27.03.2011 7:00:00",28.3725,28.3342,28.3725,28.3342
"28.03.2011 7:00:00",28.3725,28.3342,28.3725,28.3342
"29.03.2011 7:00:00",28.3165,28.3165,28.4118,28.4118
"30.03.2011 7:00:00",28.3785,28.3785,28.5341,28.5341
"31.03.2011 7:00:00",28.5001,28.426,28.5001,28.426
"01.04.2011 7:00:00",28.4045,28.3404,28.4045,28.3404
"02.04.2011 7:00:00",28.2668,28.2668,28.2917,28.2917
"03.04.2011 7:00:00",28.2668,28.2668,28.2917,28.2917
"04.04.2011 7:00:00",28.2668,28.2668,28.2917,28.2917
"05.04.2011 7:00:00",28.296,28.296,28.3054,28.3054
"06.04.2011 7:00:00",28.2339,28.1502,28.2339,28.1502
"07.04.2011 7:00:00",28.2113,28.2113,28.2348,28.2348
"08.04.2011 7:00:00",28.1605,27.9942,28.1605,27.9942
"09.04.2011 7:00:00",27.989,27.989,28.027,28.027
"10.04.2011 7:00:00",27.989,27.989,28.027,28.027
"11.04.2011 7:00:00",27.989,27.989,28.027,28.027
"12.04.2011 7:00:00",28.0768,28.0768,28.1334,28.1334
"13.04.2011 7:00:00",28.1072,28.1072,28.146,28.146
"14.04.2011 7:00:00",28.1521,28.1521,28.2516,28.2516
"15.04.2011 7:00:00",28.2469,28.1444,28.2469,28.1444
"16.04.2011 7:00:00",28.1872,28.1872,28.4251,28.4251
"17.04.2011 7:00:00",28.1872,28.1872,28.4251,28.4251
"18.04.2011 7:00:00",28.1872,28.1872,28.4251,28.4251
"19.04.2011 7:00:00",28.3328,28.3328,28.3328,28.3328
"20.04.2011 7:00:00",28.2055,28.092,28.2055,28.092
"21.04.2011 7:00:00",27.94,27.94,27.9723,27.9723
"22.04.2011 7:00:00",28.0372,28.0372,28.0372,28.0372
"23.04.2011 7:00:00",28,27.9012,28,27.9012
"24.04.2011 7:00:00",28,27.9012,28,27.9012
"25.04.2011 7:00:00",28,27.9012,28,27.9012
"26.04.2011 7:00:00",27.9308,27.8072,27.9308,27.8072
"27.04.2011 7:00:00",27.7473,27.7391,27.7473,27.7391
"28.04.2011 7:00:00",27.53,27.5152,27.53,27.5152
"29.04.2011 7:00:00",27.4935,27.3808,27.4935,27.3808
"30.04.2011 7:00:00",27.4275,27.324,27.4275,27.324
"01.05.2011 7:00:00",27.4275,27.324,27.4275,27.324
"02.05.2011 7:00:00",27.4275,27.324,27.4275,27.324
"03.05.2011 7:00:00",27.3731,27.3324,27.3731,27.3324
"04.05.2011 7:00:00",27.3694,27.2873,27.3694,27.2873
"05.05.2011 7:00:00",27.289,27.289,27.531,27.531
"06.05.2011 7:00:00",27.6769,27.6769,27.6769,27.6769
"07.05.2011 7:00:00",27.8573,27.8573,27.9873,27.9873
"08.05.2011 7:00:00",27.8573,27.8573,27.9873,27.9873
"09.05.2011 7:00:00",27.8573,27.8573,27.9873,27.9873
"10.05.2011 7:00:00",27.7751,27.7751,27.7751,27.7751
"11.05.2011 7:00:00",27.703,27.703,27.7173,27.7173
"12.05.2011 7:00:00",27.8699,27.8699,27.9942,27.9942
"13.05.2011 7:00:00",27.9292,27.9292,28.0203,28.0203
"14.05.2011 7:00:00",28.1462,28.0389,28.1462,28.0389
"15.05.2011 7:00:00",28.1462,28.0389,28.1462,28.0389
"16.05.2011 7:00:00",28.1462,28.0389,28.1462,28.0389
"17.05.2011 7:00:00",28.123,28.123,28.2173,28.2173
"18.05.2011 7:00:00",28.099,28.0405,28.099,28.0405
"19.05.2011 7:00:00",28.0243,28.0173,28.0243,28.0173
"20.05.2011 7:00:00",27.904,27.904,28.1983,28.1983
"21.05.2011 7:00:00",28.2699,28.2699,28.5159,28.5159
"22.05.2011 7:00:00",28.2699,28.2699,28.5159,28.5159
"23.05.2011 7:00:00",28.2699,28.2699,28.5159,28.5159
"24.05.2011 7:00:00",28.4643,28.3579,28.4643,28.3579
"25.05.2011 7:00:00",28.4273,28.4273,28.441,28.441
"26.05.2011 7:00:00",28.283,28.1975,28.283,28.1975
"27.05.2011 7:00:00",28.1975,28.0589,28.1975,28.0589
"28.05.2011 7:00:00",28.0475,28.0475,28.0931,28.0931
"29.05.2011 7:00:00",28.0475,28.0475,28.0931,28.0931
"30.05.2011 7:00:00",28.0475,28.0475,28.0931,28.0931
"31.05.2011 7:00:00",27.9988,27.9988,27.9988,27.9988
"01.06.2011 7:00:00",27.9141,27.9141,27.9141,27.9141
"02.06.2011 7:00:00",27.9398,27.9398,27.9398,27.9398
"03.06.2011 7:00:00",27.8965,27.8654,27.8965,27.8654
"04.06.2011 7:00:00",27.7675,27.7675,27.8323,27.8323
"05.06.2011 7:00:00",27.7675,27.7675,27.8323,27.8323
"06.06.2011 7:00:00",27.7675,27.7675,27.8323,27.8323
"07.06.2011 7:00:00",27.8245,27.717,27.8245,27.717
"08.06.2011 7:00:00",27.701,27.701,27.7208,27.7208
"09.06.2011 7:00:00",27.7332,27.7332,27.7932,27.7932
"10.06.2011 7:00:00",27.9578,27.9578,27.9578,27.9578
"11.06.2011 7:00:00",27.9748,27.9748,27.9748,27.9748
"12.06.2011 7:00:00",27.9748,27.9748,27.9748,27.9748
"13.06.2011 7:00:00",27.9748,27.9748,27.9748,27.9748
"14.06.2011 7:00:00",27.8774,27.8464,27.8774,27.8464
"15.06.2011 7:00:00",27.9074,27.9074,27.9768,27.9768
"16.06.2011 7:00:00",28.2052,28.1831,28.2052,28.1831
"17.06.2011 7:00:00",28.1748,28.0517,28.1748,28.0517
"18.06.2011 7:00:00",28.0905,28.0905,28.0905,28.0905
"19.06.2011 7:00:00",28.0905,28.0905,28.0905,28.0905
"20.06.2011 7:00:00",28.0905,28.0905,28.0905,28.0905
"21.06.2011 7:00:00",28.0465,27.9692,28.0465,27.9692
"22.06.2011 7:00:00",27.9265,27.9265,27.945,27.945
"23.06.2011 7:00:00",28.0574,28.0574,28.299,28.299
"24.06.2011 7:00:00",28.1612,28.1612,28.2837,28.2837
"25.06.2011 7:00:00",28.344,28.2383,28.344,28.2383
"26.06.2011 7:00:00",28.344,28.2383,28.344,28.2383
"27.06.2011 7:00:00",28.344,28.2383,28.344,28.2383
"28.06.2011 7:00:00",28.212,28.1015,28.212,28.1015
"29.06.2011 7:00:00",28.1206,27.9905,28.1206,27.9905
"30.06.2011 7:00:00",27.866,27.866,27.8994,27.8994
"01.07.2011 7:00:00",28.3076,27.8569,28.3076,27.8569
"02.07.2011 7:00:00",27.7996,27.7996,27.8239,27.8239
"03.07.2011 7:00:00",27.7996,27.7996,27.8239,27.8239
"04.07.2011 7:00:00",27.7996,27.7996,27.8239,27.8239
"05.07.2011 7:00:00",27.864,27.864,27.8723,27.8723
"06.07.2011 7:00:00",27.8586,27.8586,28.0089,28.0089
"07.07.2011 7:00:00",28.0114,27.8994,28.0114,27.8994
"08.07.2011 7:00:00",27.9305,27.9305,27.9892,27.9892
"09.07.2011 7:00:00",28.0532,28.0532,28.2762,28.2762
"10.07.2011 7:00:00",28.0532,28.0532,28.2762,28.2762
"11.07.2011 7:00:00",28.0532,28.0532,28.2762,28.2762
"12.07.2011 7:00:00",28.3118,28.3118,28.313,28.313
"13.07.2011 7:00:00",28.2707,28.0471,28.2707,28.0471
"14.07.2011 7:00:00",28.0149,28.0149,28.071,28.071
"15.07.2011 7:00:00",28.0933,28.0933,28.1076,28.1076
"16.07.2011 7:00:00",28.1714,28.1714,28.2452,28.2452
"17.07.2011 7:00:00",28.1714,28.1714,28.2452,28.2452
"18.07.2011 7:00:00",28.1714,28.1714,28.2452,28.2452
"19.07.2011 7:00:00",28.6076,28.029,28.6076,28.029
"20.07.2011 7:00:00",28.4776,28.01,28.4776,28.01
"21.07.2011 7:00:00",28.3676,27.763,28.3676,27.763
"22.07.2011 7:00:00",27.714,27.714,27.7876,27.7876
"23.07.2011 7:00:00",27.7515,27.7515,27.7515,27.7515
"24.07.2011 7:00:00",27.7515,27.7515,27.7515,27.7515
"25.07.2011 7:00:00",27.7515,27.7515,27.7515,27.7515
"26.07.2011 7:00:00",28.0177,27.5218,28.0177,27.5218
"27.07.2011 7:00:00",27.388,27.388,27.5405,27.5405
"28.07.2011 7:00:00",27.588,27.588,27.6045,27.6045
"29.07.2011 7:00:00",27.6257,27.6257,27.6379,27.6379
"30.07.2011 7:00:00",27.5758,27.5758,27.8012,27.8012
"31.07.2011 7:00:00",27.5758,27.5758,27.8012,27.8012
"01.08.2011 7:00:00",27.5758,27.5758,27.8012,27.8012
"02.08.2011 7:00:00",27.7775,27.7775,27.8083,27.8083
"03.08.2011 7:00:00",27.8511,27.8511,27.8792,27.8792
"04.08.2011 7:00:00",28.083,28.083,28.083,28.083
"05.08.2011 7:00:00",28.1665,28.1665,28.334,28.334
"06.08.2011 7:00:00",28.45,28.45,28.9857,28.9857
"07.08.2011 7:00:00",28.45,28.45,28.9857,28.9857
"08.08.2011 7:00:00",28.45,28.45,28.9857,28.9857
"09.08.2011 7:00:00",29.2576,29.2576,29.7407,29.7407
"10.08.2011 7:00:00",29.4776,29.4776,29.7846,29.7846
"11.08.2011 7:00:00",29.6525,29.485,29.6525,29.485
"12.08.2011 7:00:00",29.4776,29.2312,29.4776,29.2312
"13.08.2011 7:00:00",28.8839,28.7053,28.8839,28.7053
"14.08.2011 7:00:00",28.8839,28.7053,28.8839,28.7053
"15.08.2011 7:00:00",28.8839,28.7053,28.8839,28.7053
"16.08.2011 7:00:00",28.7079,28.7079,28.7079,28.7079
"17.08.2011 7:00:00",28.7372,28.7372,28.7372,28.7372
"18.08.2011 7:00:00",28.7876,28.7876,29.1178,29.1178
"19.08.2011 7:00:00",29.301,29.0373,29.301,29.0373
"20.08.2011 7:00:00",29.1977,29.1087,29.1977,29.1087
"21.08.2011 7:00:00",29.1977,29.1087,29.1977,29.1087
"22.08.2011 7:00:00",29.1977,29.1087,29.1977,29.1087
"23.08.2011 7:00:00",29.0477,29.0338,29.0477,29.0338
"24.08.2011 7:00:00",28.9977,28.9206,28.9977,28.9206
"25.08.2011 7:00:00",28.9077,28.9077,28.9464,28.9464
"26.08.2011 7:00:00",28.9578,28.9578,28.9578,28.9578
"27.08.2011 7:00:00",28.741,28.741,28.772,28.772
"28.08.2011 7:00:00",28.741,28.741,28.772,28.772
"29.08.2011 7:00:00",28.741,28.741,28.772,28.772
"30.08.2011 7:00:00",28.7582,28.7582,28.9205,28.9205
"31.08.2011 7:00:00",28.9113,28.8124,28.9622,28.8286
"01.09.2011 7:00:00",28.8632,28.7967,29.0411,28.9632
"02.09.2011 7:00:00",29,29,29.1689,29.1377
"03.09.2011 7:00:00",29.1897,29.1897,29.5484,29.4949
"04.09.2011 7:00:00",29.1897,29.1897,29.5484,29.4949
"05.09.2011 7:00:00",29.1897,29.1897,29.5484,29.4949
"06.09.2011 7:00:00",29.5668,29.3815,29.6787,29.6197
"07.09.2011 7:00:00",29.4951,29.4345,29.5776,29.5261
"08.09.2011 7:00:00",29.465,29.448,29.6428,29.5476
"09.09.2011 7:00:00",29.673,29.6645,29.9607,29.939
"10.09.2011 7:00:00",30.2689,30.2003,30.3569,30.2928
"11.09.2011 7:00:00",30.2689,30.2003,30.3569,30.2928
"12.09.2011 7:00:00",30.2689,30.2003,30.3569,30.2928
"13.09.2011 7:00:00",30.235,30.1191,30.338,30.238
"14.09.2011 7:00:00",30.2672,30.259,30.484,30.4657
"15.09.2011 7:00:00",30.403,30.241,30.5677,30.3997
"16.09.2011 7:00:00",30.365,30.3353,30.6306,30.5416
"17.09.2011 7:00:00",30.8515,30.831,31.3568,31.291
"18.09.2011 7:00:00",30.8515,30.831,31.3568,31.291
"19.09.2011 7:00:00",30.8515,30.831,31.3568,31.291
"20.09.2011 7:00:00",31.365,31.3235,31.5857,31.3457
"21.09.2011 7:00:00",31.3765,31.329,31.5755,31.4806
"22.09.2011 7:00:00",31.5065,31.5065,32.1829,32.0587
"23.09.2011 7:00:00",32.1159,31.9411,32.3503,32.0475
"24.09.2011 7:00:00",32.409,32.2635,32.5295,32.4286
"25.09.2011 7:00:00",32.409,32.2635,32.5295,32.4286
"26.09.2011 7:00:00",32.409,32.2635,32.5295,32.4286
"27.09.2011 7:00:00",32.2477,31.6559,32.322,31.7063
"28.09.2011 7:00:00",31.7765,31.6687,31.9072,31.7494
"29.09.2011 7:00:00",31.7897,31.7641,32.051,31.8611
"30.09.2011 7:00:00",31.8671,31.8671,32.2954,32.2404
"01.10.2011 7:00:00",32.595,32.4183,32.658,32.6051
"02.10.2011 7:00:00",32.595,32.4183,32.658,32.6051
"03.10.2011 7:00:00",32.595,32.4183,32.658,32.6051
"04.10.2011 7:00:00",32.681,32.5935,32.8987,32.7256
"05.10.2011 7:00:00",32.6439,32.5079,32.7782,32.571
"06.10.2011 7:00:00",32.5208,32.3352,32.6175,32.368
"07.10.2011 7:00:00",32.322,32.0164,32.322,32.0505
"08.10.2011 7:00:00",32.114,31.5143,32.1271,31.5155
"09.10.2011 7:00:00",32.114,31.5143,32.1271,31.5155
"10.10.2011 7:00:00",32.114,31.5143,32.1271,31.5155
"11.10.2011 7:00:00",31.5567,31.3508,31.7025,31.5605
"12.10.2011 7:00:00",31.5041,31.0173,31.5091,31.1145
"13.10.2011 7:00:00",31.142,31.0838,31.3345,31.2635
"14.10.2011 7:00:00",31.0639,30.8,31.0855,30.8944
"15.10.2011 7:00:00",30.8796,30.6156,30.9551,30.905
"16.10.2011 7:00:00",30.8796,30.6156,30.9551,30.905
"17.10.2011 7:00:00",30.8796,30.6156,30.9551,30.905
"18.10.2011 7:00:00",30.9681,30.9084,31.4126,31.2274
"19.10.2011 7:00:00",31.0181,30.8583,31.1125,31.0166
"20.10.2011 7:00:00",31.1837,31.1837,31.515,31.361
"21.10.2011 7:00:00",31.28,31.0215,31.4278,31.0233
"22.10.2011 7:00:00",30.929,30.6153,30.9413,30.6293
"23.10.2011 7:00:00",30.929,30.6153,30.9413,30.6293
"24.10.2011 7:00:00",30.929,30.6153,30.9413,30.6293
"25.10.2011 7:00:00",30.515,30.4094,30.6521,30.5222
"26.10.2011 7:00:00",30.5052,30.4574,30.7443,30.7024
"27.10.2011 7:00:00",30.2188,29.9621,30.3069,29.9647
"28.10.2011 7:00:00",29.89,29.6711,29.9533,29.7019
"29.10.2011 7:00:00",30.0957,30.0957,30.249,30.2315
"30.10.2011 7:00:00",30.0957,30.0957,30.249,30.2315
"31.10.2011 7:00:00",30.0957,30.0957,30.249,30.2315
"01.11.2011 7:00:00",30.2549,30.2549,30.9804,30.8023
"02.11.2011 7:00:00",30.7178,30.4569,30.7427,30.551
"03.11.2011 7:00:00",30.8327,30.4725,30.9373,30.544
"04.11.2011 7:00:00",30.472,30.42,30.486,30.482
"05.11.2011 7:00:00",30.4938,30.4012,30.7625,30.4245
"06.11.2011 7:00:00",30.4938,30.4012,30.7625,30.4245
"07.11.2011 7:00:00",30.4938,30.4012,30.7625,30.4245
"08.11.2011 7:00:00",30.494,30.1849,30.5742,30.2292
"09.11.2011 7:00:00",30.2212,30.0601,30.7315,30.6604
"10.11.2011 7:00:00",30.6385,30.41,30.9095,30.5703
"11.11.2011 7:00:00",30.491,30.4,30.6345,30.449
"12.11.2011 7:00:00",30.4397,30.2395,30.5751,30.5343
"13.11.2011 7:00:00",30.4397,30.2395,30.5751,30.5343
"14.11.2011 7:00:00",30.4397,30.2395,30.5751,30.5343
"15.11.2011 7:00:00",30.5575,30.553,30.7819,30.6217
"16.11.2011 7:00:00",30.7945,30.6493,30.8942,30.7516
"17.11.2011 7:00:00",30.7471,30.707,30.8871,30.8465
"18.11.2011 7:00:00",30.8725,30.7415,30.967,30.8544
